HITId,HITTypeId,Title,Description,Keywords,CreationTime,MaxAssignments,RequesterAnnotation,AssignmentDurationInSeconds,AutoApprovalDelayInSeconds,Expiration,NumberOfSimilarHITs,LifetimeInSeconds,AssignmentId,WorkerId,AssignmentStatus,AcceptTime,SubmitTime,AutoApprovalTime,ApprovalTime,RejectionTime,RequesterFeedback,WorkTimeInSeconds,LifetimeApprovalRate,Last30DaysApprovalRate,Last7DaysApprovalRate,Input.Modifier,Input.Aspect,Input.Sentiment,Answer.sentiment.label,Approve,Reject
3UYRNV2KJ3OUUGBVXDFVHSBS5TF8NC,398H02C4IDQI5HHO6KOZMDQW3QGEF2,Modifier/Aspect Sentiment analysis describing a set of headphones extracted from amazon reviews.,Determine if a modifier (adjective) describes an aspect (noun) in a positive or negative way.,"sentiment, text",Thu May 19 08:05:48 PDT 2022,1,BatchId:4744268;OriginalHitTemplateId:928390909;,3600,259200,Thu May 26 08:05:48 PDT 2022,,,386PBUZZXQMVDH2N2619IAB560NJL8,A2MLHQ5WHJLE6V,Approved,Thu May 19 08:06:33 PDT 2022,Thu May 19 08:07:22 PDT 2022,Sun May 22 08:07:22 PDT 2022,Thu May 19 08:08:13 PDT 2022,,,49,100% (1/1),100% (1/1),100% (1/1),little,static,,Positive,,
3UYRNV2KJ3OUUGBVXDFVHSBS5TFN8R,398H02C4IDQI5HHO6KOZMDQW3QGEF2,Modifier/Aspect Sentiment analysis describing a set of headphones extracted from amazon reviews.,Determine if a modifier (adjective) describes an aspect (noun) in a positive or negative way.,"sentiment, text",Thu May 19 08:06:11 PDT 2022,1,BatchId:4744268;OriginalHitTemplateId:928390909;,3600,259200,Thu May 26 08:06:11 PDT 2022,,,3AMYWKA6YMBRV7QDVFNC1NAUFZ8O6O,A2OVOWDTK4SW91,Approved,Thu May 19 08:07:44 PDT 2022,Thu May 19 08:07:47 PDT 2022,Sun May 22 08:07:47 PDT 2022,Thu May 19 08:08:37 PDT 2022,,,3,100% (26/26),100% (26/26),100% (26/26),poor,quality,,Negative,,
3UZUVSO3QHK5LZ0MYFMVWNIEB63EMH,398H02C4IDQI5HHO6KOZMDQW3QGEF2,Modifier/Aspect Sentiment analysis describing a set of headphones extracted from amazon reviews.,Determine if a modifier (adjective) describes an aspect (noun) in a positive or negative way.,"sentiment, text",Thu May 19 08:06:04 PDT 2022,1,BatchId:4744268;OriginalHitTemplateId:928390909;,3600,259200,Thu May 26 08:06:04 PDT 2022,,,3YDTZAI2W85SKSFY6PWMSTD8QXT14U,A1A7Y1FQU7GCLD,Approved,Thu May 19 08:08:08 PDT 2022,Thu May 19 08:24:29 PDT 2022,Sun May 22 08:24:29 PDT 2022,Thu May 19 08:45:08 PDT 2022,,,981,100% (22/22),100% (22/22),100% (22/22),comfortable,husband,,Positive,,
3UZUVSO3QHK5LZ0MYFMVWNIEB63MEP,398H02C4IDQI5HHO6KOZMDQW3QGEF2,Modifier/Aspect Sentiment analysis describing a set of headphones extracted from amazon reviews.,Determine if a modifier (adjective) describes an aspect (noun) in a positive or negative way.,"sentiment, text",Thu May 19 08:06:02 PDT 2022,1,BatchId:4744268;OriginalHitTemplateId:928390909;,3600,259200,Thu May 26 08:06:02 PDT 2022,,,3EFVCAY5LEY0YAI48HS5D5PZM0OJ8M,AS0K3B3JQBADE,Approved,Thu May 19 08:06:07 PDT 2022,Thu May 19 08:08:29 PDT 2022,Sun May 22 08:08:29 PDT 2022,Thu May 19 08:09:16 PDT 2022,,,142,100% (31/31),100% (31/31),100% (31/31),-,distortion,,Very Positive,,
3V0TR1NRWKRMRWU4C6KDEABN40K4AH,398H02C4IDQI5HHO6KOZMDQW3QGEF2,Modifier/Aspect Sentiment analysis describing a set of headphones extracted from amazon reviews.,Determine if a modifier (adjective) describes an aspect (noun) in a positive or negative way.,"sentiment, text",Thu May 19 08:05:47 PDT 2022,1,BatchId:4744268;OriginalHitTemplateId:928390909;,3600,259200,Thu May 26 08:05:47 PDT 2022,,,33CKWXB73U9BSTIFJ7DKUV65EDJ11H,A2WZ22WG3UEH87,Approved,Thu May 19 08:08:33 PDT 2022,Thu May 19 08:10:39 PDT 2022,Sun May 22 08:10:39 PDT 2022,Thu May 19 08:11:58 PDT 2022,,,126,100% (22/22),100% (22/22),100% (22/22),sound,output,,Very Positive,,
3V0TR1NRWKRMRWU4C6KDEABN40KA4N,398H02C4IDQI5HHO6KOZMDQW3QGEF2,Modifier/Aspect Sentiment analysis describing a set of headphones extracted from amazon reviews.,Determine if a modifier (adjective) describes an aspect (noun) in a positive or negative way.,"sentiment, text",Thu May 19 08:06:09 PDT 2022,1,BatchId:4744268;OriginalHitTemplateId:928390909;,3600,259200,Thu May 26 08:06:09 PDT 2022,,,3D8YOU6S9P9M8CAAR1ZL0T2JXLWU67,A2R28I9SM3G0YL,Approved,Thu May 19 08:07:46 PDT 2022,Thu May 19 08:08:40 PDT 2022,Sun May 22 08:08:40 PDT 2022,Thu May 19 08:09:29 PDT 2022,,,54,100% (7/7),100% (7/7),100% (7/7),Great,clarity,,Positive,,
3V7ICJJA0K5RA6ZWIKK99LVTMI54BC,398H02C4IDQI5HHO6KOZMDQW3QGEF2,Modifier/Aspect Sentiment analysis describing a set of headphones extracted from amazon reviews.,Determine if a modifier (adjective) describes an aspect (noun) in a positive or negative way.,"sentiment, text",Thu May 19 08:05:47 PDT 2022,1,BatchId:4744268;OriginalHitTemplateId:928390909;,3600,259200,Thu May 26 08:05:47 PDT 2022,,,3U84XHCDIN2PFO06E05EKNXK3B4Z4D,AO68BKTMHUBGU,Approved,Thu May 19 08:05:58 PDT 2022,Thu May 19 08:24:39 PDT 2022,Sun May 22 08:24:39 PDT 2022,Thu May 19 08:45:08 PDT 2022,,,1121,100% (22/22),100% (22/22),100% (22/22),independently,person,,Very Positive,,
3V7ICJJA0K5RA6ZWIKK99LVTMI5B4J,398H02C4IDQI5HHO6KOZMDQW3QGEF2,Modifier/Aspect Sentiment analysis describing a set of headphones extracted from amazon reviews.,Determine if a modifier (adjective) describes an aspect (noun) in a positive or negative way.,"sentiment, text",Thu May 19 08:05:49 PDT 2022,1,BatchId:4744268;OriginalHitTemplateId:928390909;,3600,259200,Thu May 26 08:05:49 PDT 2022,,,3X3OR7WPZAP6T064B24ITK2RQPVL8S,A2AR7XHAATPT2N,Approved,Thu May 19 08:14:35 PDT 2022,Thu May 19 08:14:54 PDT 2022,Sun May 22 08:14:54 PDT 2022,Thu May 19 08:45:08 PDT 2022,,,19,100% (1/1),100% (1/1),100% (1/1),great,buy,,Positive,,
3V8JSVE8Z8F5FGP0HIA6QI5LKGHEY7,398H02C4IDQI5HHO6KOZMDQW3QGEF2,Modifier/Aspect Sentiment analysis describing a set of headphones extracted from amazon reviews.,Determine if a modifier (adjective) describes an aspect (noun) in a positive or negative way.,"sentiment, text",Thu May 19 08:06:08 PDT 2022,1,BatchId:4744268;OriginalHitTemplateId:928390909;,3600,259200,Thu May 26 08:06:08 PDT 2022,,,3DYGAII7PWX2QPLYPOEPWSWBP5GQP4,A2GUWAE9N6GOGP,Approved,Thu May 19 08:07:33 PDT 2022,Thu May 19 08:07:40 PDT 2022,Sun May 22 08:07:40 PDT 2022,Thu May 19 08:08:38 PDT 2022,,,7,100% (4/4),100% (4/4),100% (4/4),excellent,sound,,Very Positive,,
3VADEH0UIMMCGL2HRQYS28GOH2NPSP,398H02C4IDQI5HHO6KOZMDQW3QGEF2,Modifier/Aspect Sentiment analysis describing a set of headphones extracted from amazon reviews.,Determine if a modifier (adjective) describes an aspect (noun) in a positive or negative way.,"sentiment, text",Thu May 19 08:06:08 PDT 2022,1,BatchId:4744268;OriginalHitTemplateId:928390909;,3600,259200,Thu May 26 08:06:08 PDT 2022,,,3UXUOQ9OKPMLX3AH46NM66QLLTOA7A,AW58C6041VXZB,Approved,Thu May 19 08:06:51 PDT 2022,Thu May 19 08:19:45 PDT 2022,Sun May 22 08:19:45 PDT 2022,Thu May 19 08:45:08 PDT 2022,,,774,100% (20/20),100% (20/20),100% (20/20),digital,tuning,,Very Positive,,
3VADEH0UIMMCGL2HRQYS28GOH2NSPS,398H02C4IDQI5HHO6KOZMDQW3QGEF2,Modifier/Aspect Sentiment analysis describing a set of headphones extracted from amazon reviews.,Determine if a modifier (adjective) describes an aspect (noun) in a positive or negative way.,"sentiment, text",Thu May 19 08:06:23 PDT 2022,1,BatchId:4744268;OriginalHitTemplateId:928390909;,3600,259200,Thu May 26 08:06:23 PDT 2022,,,336KAV9KY1HF7KBEE0K7D1RKD45Y2S,A1IZ7N4S4NNLKK,Approved,Thu May 19 08:07:47 PDT 2022,Thu May 19 08:07:53 PDT 2022,Sun May 22 08:07:53 PDT 2022,Thu May 19 08:09:16 PDT 2022,,,6,100% (15/15),100% (15/15),100% (15/15),overall,functionality,,Neutral,,
3VCK0Q0PPF3CCR6S292GOD5AMV3N04,398H02C4IDQI5HHO6KOZMDQW3QGEF2,Modifier/Aspect Sentiment analysis describing a set of headphones extracted from amazon reviews.,Determine if a modifier (adjective) describes an aspect (noun) in a positive or negative way.,"sentiment, text",Thu May 19 08:06:08 PDT 2022,1,BatchId:4744268;OriginalHitTemplateId:928390909;,3600,259200,Thu May 26 08:06:08 PDT 2022,,,352YTHGRO623O30C8EZ7KGTF7MPH49,A1N7FDV0LJ2VRQ,Approved,Thu May 19 08:08:09 PDT 2022,Thu May 19 08:16:09 PDT 2022,Sun May 22 08:16:09 PDT 2022,Thu May 19 08:45:09 PDT 2022,,,480,100% (9/9),100% (9/9),100% (9/9),light,weight,,Positive,,
3VDI8GSXBPIOKOU9A920R82V4HT8G4,398H02C4IDQI5HHO6KOZMDQW3QGEF2,Modifier/Aspect Sentiment analysis describing a set of headphones extracted from amazon reviews.,Determine if a modifier (adjective) describes an aspect (noun) in a positive or negative way.,"sentiment, text",Thu May 19 08:05:44 PDT 2022,1,BatchId:4744268;OriginalHitTemplateId:928390909;,3600,259200,Thu May 26 08:05:44 PDT 2022,,,3II4UPYCOUWT1SI8KFNUWYFMBMEDQE,AZ0KS5UTO3EJ2,Approved,Thu May 19 08:07:51 PDT 2022,Thu May 19 08:08:06 PDT 2022,Sun May 22 08:08:06 PDT 2022,Thu May 19 08:09:17 PDT 2022,,,15,100% (7/7),100% (7/7),100% (7/7),quick,turn,,Negative,,
3VDVA3ILJN469OAOBOTLCYFNQBN1GD,398H02C4IDQI5HHO6KOZMDQW3QGEF2,Modifier/Aspect Sentiment analysis describing a set of headphones extracted from amazon reviews.,Determine if a modifier (adjective) describes an aspect (noun) in a positive or negative way.,"sentiment, text",Thu May 19 08:05:49 PDT 2022,1,BatchId:4744268;OriginalHitTemplateId:928390909;,3600,259200,Thu May 26 08:05:49 PDT 2022,,,3DQQ64TANRA7AMHK1XDVOHEXD5WWPB,AO68BKTMHUBGU,Approved,Thu May 19 08:05:53 PDT 2022,Thu May 19 08:24:17 PDT 2022,Sun May 22 08:24:17 PDT 2022,Thu May 19 08:45:09 PDT 2022,,,1104,100% (22/22),100% (22/22),100% (22/22),huge,noise,,Positive,,
3VEI3XUC01M0F624C1YNCYBSV04PR1,398H02C4IDQI5HHO6KOZMDQW3QGEF2,Modifier/Aspect Sentiment analysis describing a set of headphones extracted from amazon reviews.,Determine if a modifier (adjective) describes an aspect (noun) in a positive or negative way.,"sentiment, text",Thu May 19 08:06:08 PDT 2022,1,BatchId:4744268;OriginalHitTemplateId:928390909;,3600,259200,Thu May 26 08:06:08 PDT 2022,,,3NL0RFNU0QCUQT1KEZ24X897Z3SK4F,A2PXNZLVGIJD39,Approved,Thu May 19 08:06:43 PDT 2022,Thu May 19 08:26:22 PDT 2022,Sun May 22 08:26:22 PDT 2022,Thu May 19 08:45:09 PDT 2022,,,1179,100% (4/4),100% (4/4),100% (4/4),great,sound,,Very Positive,,
3VEI3XUC01M0F624C1YNCYBSV04RP3,398H02C4IDQI5HHO6KOZMDQW3QGEF2,Modifier/Aspect Sentiment analysis describing a set of headphones extracted from amazon reviews.,Determine if a modifier (adjective) describes an aspect (noun) in a positive or negative way.,"sentiment, text",Thu May 19 08:06:06 PDT 2022,1,BatchId:4744268;OriginalHitTemplateId:928390909;,3600,259200,Thu May 26 08:06:06 PDT 2022,,,30BUDKLTXOK90CDAWIAB452GF2SE5V,A1O4AAQX2KCD3N,Approved,Thu May 19 08:07:58 PDT 2022,Thu May 19 08:08:04 PDT 2022,Sun May 22 08:08:04 PDT 2022,Thu May 19 08:08:38 PDT 2022,,,6,100% (11/11),100% (11/11),100% (11/11),rechargeable,batteries,,Very Positive,,
3VGET1QS0AOGHWFQF9ECZBSONLCW73,398H02C4IDQI5HHO6KOZMDQW3QGEF2,Modifier/Aspect Sentiment analysis describing a set of headphones extracted from amazon reviews.,Determine if a modifier (adjective) describes an aspect (noun) in a positive or negative way.,"sentiment, text",Thu May 19 08:05:49 PDT 2022,1,BatchId:4744268;OriginalHitTemplateId:928390909;,3600,259200,Thu May 26 08:05:49 PDT 2022,,,3FK0YFF9PA570HEBXZHY87K1SLWVVO,A2CP846YNZ1BIW,Approved,Thu May 19 08:07:57 PDT 2022,Thu May 19 08:08:37 PDT 2022,Sun May 22 08:08:37 PDT 2022,Thu May 19 08:09:30 PDT 2022,,,40,100% (17/17),100% (17/17),100% (17/17),left,headphone,,Very Positive,,
3VGET1QS0AOGHWFQF9ECZBSONLD7WF,398H02C4IDQI5HHO6KOZMDQW3QGEF2,Modifier/Aspect Sentiment analysis describing a set of headphones extracted from amazon reviews.,Determine if a modifier (adjective) describes an aspect (noun) in a positive or negative way.,"sentiment, text",Thu May 19 08:06:03 PDT 2022,1,BatchId:4744268;OriginalHitTemplateId:928390909;,3600,259200,Thu May 26 08:06:03 PDT 2022,,,3OXV7EAXLPF29IXRCH3KDKCJK8D369,A1IZ7N4S4NNLKK,Approved,Thu May 19 08:07:54 PDT 2022,Thu May 19 08:07:58 PDT 2022,Sun May 22 08:07:58 PDT 2022,Thu May 19 08:09:17 PDT 2022,,,4,100% (15/15),100% (15/15),100% (15/15),incredible,phones,,Very Positive,,
3VGZ74AYUQ5QWRKMRLI5TUYEU8ECGE,398H02C4IDQI5HHO6KOZMDQW3QGEF2,Modifier/Aspect Sentiment analysis describing a set of headphones extracted from amazon reviews.,Determine if a modifier (adjective) describes an aspect (noun) in a positive or negative way.,"sentiment, text",Thu May 19 08:06:10 PDT 2022,1,BatchId:4744268;OriginalHitTemplateId:928390909;,3600,259200,Thu May 26 08:06:10 PDT 2022,,,3YWRV122C3O9CQTYKGWJK7YA3GMU8T,A3J2HTPBMLB9SQ,Approved,Thu May 19 08:07:47 PDT 2022,Thu May 19 08:08:00 PDT 2022,Sun May 22 08:08:00 PDT 2022,Thu May 19 08:09:17 PDT 2022,,,13,100% (4/4),100% (4/4),100% (4/4),long,time,,Neutral,,
3VI0PC2ZB892R2CF60R0CGSQMCTOXF,398H02C4IDQI5HHO6KOZMDQW3QGEF2,Modifier/Aspect Sentiment analysis describing a set of headphones extracted from amazon reviews.,Determine if a modifier (adjective) describes an aspect (noun) in a positive or negative way.,"sentiment, text",Thu May 19 08:06:00 PDT 2022,1,BatchId:4744268;OriginalHitTemplateId:928390909;,3600,259200,Thu May 26 08:06:00 PDT 2022,,,3EICBYG64FL2AD8HPT8AFRLICR9CJL,A2CP846YNZ1BIW,Approved,Thu May 19 08:07:01 PDT 2022,Thu May 19 08:07:46 PDT 2022,Sun May 22 08:07:46 PDT 2022,Thu May 19 08:08:13 PDT 2022,,,45,100% (17/17),100% (17/17),100% (17/17),Awesome,phones,,Neutral,,
3VIVIU06GU1H1428UYCMH2G63ZAIMU,398H02C4IDQI5HHO6KOZMDQW3QGEF2,Modifier/Aspect Sentiment analysis describing a set of headphones extracted from amazon reviews.,Determine if a modifier (adjective) describes an aspect (noun) in a positive or negative way.,"sentiment, text",Thu May 19 08:06:21 PDT 2022,1,BatchId:4744268;OriginalHitTemplateId:928390909;,3600,259200,Thu May 26 08:06:21 PDT 2022,,,3ZWFC4W1U5WQBDB4O07KPOSCJLVFRR,AMYFWU1J3LLDB,Approved,Thu May 19 08:07:32 PDT 2022,Thu May 19 08:09:31 PDT 2022,Sun May 22 08:09:31 PDT 2022,Thu May 19 08:11:58 PDT 2022,,,119,100% (23/23),100% (23/23),100% (23/23),technical,support,,Very Positive,,
3VIVIU06GU1H1428UYCMH2G63ZAMIY,398H02C4IDQI5HHO6KOZMDQW3QGEF2,Modifier/Aspect Sentiment analysis describing a set of headphones extracted from amazon reviews.,Determine if a modifier (adjective) describes an aspect (noun) in a positive or negative way.,"sentiment, text",Thu May 19 08:06:03 PDT 2022,1,BatchId:4744268;OriginalHitTemplateId:928390909;,3600,259200,Thu May 26 08:06:03 PDT 2022,,,3OXV7EAXLPF29IXRCH3KDKCJK8D63C,A1D9PO52V3EEAA,Approved,Thu May 19 08:08:02 PDT 2022,Thu May 19 08:14:11 PDT 2022,Sun May 22 08:14:11 PDT 2022,Thu May 19 08:45:09 PDT 2022,,,369,100% (10/10),100% (10/10),100% (10/10),wireless,headphones,,Neutral,,
3VJ4PFXFKDWL8UOJRCBVRE9H3D8AUA,398H02C4IDQI5HHO6KOZMDQW3QGEF2,Modifier/Aspect Sentiment analysis describing a set of headphones extracted from amazon reviews.,Determine if a modifier (adjective) describes an aspect (noun) in a positive or negative way.,"sentiment, text",Thu May 19 08:06:21 PDT 2022,1,BatchId:4744268;OriginalHitTemplateId:928390909;,3600,259200,Thu May 26 08:06:21 PDT 2022,,,3NC5L260MZBNE0JOW8QGVTN78YBFOI,A1K4CEZGGO3204,Approved,Thu May 19 08:07:29 PDT 2022,Thu May 19 08:08:38 PDT 2022,Sun May 22 08:08:38 PDT 2022,Thu May 19 08:09:30 PDT 2022,,,69,100% (8/8),100% (8/8),100% (8/8),Very good,product,,Positive,,
3VLL1PIEO0DRWXCU7IFL9181UCQZOM,398H02C4IDQI5HHO6KOZMDQW3QGEF2,Modifier/Aspect Sentiment analysis describing a set of headphones extracted from amazon reviews.,Determine if a modifier (adjective) describes an aspect (noun) in a positive or negative way.,"sentiment, text",Thu May 19 08:05:49 PDT 2022,1,BatchId:4744268;OriginalHitTemplateId:928390909;,3600,259200,Thu May 26 08:05:49 PDT 2022,,,34YB12FSQ9D5SXU7UCHLLAYEEDWMG9,A3KQ6T4Y9EA1B6,Approved,Thu May 19 08:06:38 PDT 2022,Thu May 19 08:10:37 PDT 2022,Sun May 22 08:10:37 PDT 2022,Thu May 19 08:11:58 PDT 2022,,,239,100% (21/21),100% (21/21),100% (21/21),superior,Platform,,Neutral,,
3VLL1PIEO0DRWXCU7IFL9181UCROZC,398H02C4IDQI5HHO6KOZMDQW3QGEF2,Modifier/Aspect Sentiment analysis describing a set of headphones extracted from amazon reviews.,Determine if a modifier (adjective) describes an aspect (noun) in a positive or negative way.,"sentiment, text",Thu May 19 08:06:01 PDT 2022,1,BatchId:4744268;OriginalHitTemplateId:928390909;,3600,259200,Thu May 26 08:06:01 PDT 2022,,,3QXNC7EIPTKTA90SR1ODVW5E7X090U,A2P6PSD2CLROSO,Approved,Thu May 19 08:06:08 PDT 2022,Thu May 19 08:07:17 PDT 2022,Sun May 22 08:07:17 PDT 2022,Thu May 19 08:08:14 PDT 2022,,,69,100% (16/16),100% (16/16),100% (16/16),decent,charge,,Positive,,
3VMHWJRYI558LPZM7X8APMJCUB2FXK,398H02C4IDQI5HHO6KOZMDQW3QGEF2,Modifier/Aspect Sentiment analysis describing a set of headphones extracted from amazon reviews.,Determine if a modifier (adjective) describes an aspect (noun) in a positive or negative way.,"sentiment, text",Thu May 19 08:06:23 PDT 2022,1,BatchId:4744268;OriginalHitTemplateId:928390909;,3600,259200,Thu May 26 08:06:23 PDT 2022,,,3OE22WJIGTDFIUTU6ADJ6YJAXM8QU0,A36WGC00R5TWWB,Approved,Thu May 19 08:07:33 PDT 2022,Thu May 19 08:07:37 PDT 2022,Sun May 22 08:07:37 PDT 2022,Thu May 19 08:08:14 PDT 2022,,,4,100% (10/10),100% (10/10),100% (10/10),good,idea,,Positive,,
3VMV5CHJ0I47I8MXD7DVI4YIIUDTGD,398H02C4IDQI5HHO6KOZMDQW3QGEF2,Modifier/Aspect Sentiment analysis describing a set of headphones extracted from amazon reviews.,Determine if a modifier (adjective) describes an aspect (noun) in a positive or negative way.,"sentiment, text",Thu May 19 08:05:43 PDT 2022,1,BatchId:4744268;OriginalHitTemplateId:928390909;,3600,259200,Thu May 26 08:05:43 PDT 2022,,,3C6FJU71T1IORWKGXKUDJKMCWUOYU8,AYMJAMX7Z7YHG,Approved,Thu May 19 08:05:48 PDT 2022,Thu May 19 08:14:05 PDT 2022,Sun May 22 08:14:05 PDT 2022,Thu May 19 08:45:09 PDT 2022,,,497,100% (8/8),100% (8/8),100% (8/8),different,brands,,Very Positive,,
3VMV5CHJ0I47I8MXD7DVI4YIIUEGT1,398H02C4IDQI5HHO6KOZMDQW3QGEF2,Modifier/Aspect Sentiment analysis describing a set of headphones extracted from amazon reviews.,Determine if a modifier (adjective) describes an aspect (noun) in a positive or negative way.,"sentiment, text",Thu May 19 08:05:58 PDT 2022,1,BatchId:4744268;OriginalHitTemplateId:928390909;,3600,259200,Thu May 26 08:05:58 PDT 2022,,,317HQ483IIHP66L2W1WOJ10UYGYINX,A1TYQG653YL7M8,Approved,Thu May 19 08:07:12 PDT 2022,Thu May 19 08:07:19 PDT 2022,Sun May 22 08:07:19 PDT 2022,Thu May 19 08:07:53 PDT 2022,,,7,100% (31/31),100% (31/31),100% (31/31),impaired,person,,Neutral,,
3VO4XFFP2FBBXZJ430F67MA2ZKW7QB,398H02C4IDQI5HHO6KOZMDQW3QGEF2,Modifier/Aspect Sentiment analysis describing a set of headphones extracted from amazon reviews.,Determine if a modifier (adjective) describes an aspect (noun) in a positive or negative way.,"sentiment, text",Thu May 19 08:06:01 PDT 2022,1,BatchId:4744268;OriginalHitTemplateId:928390909;,3600,259200,Thu May 26 08:06:01 PDT 2022,,,33L7PJKHCRNUCDE9KB69FBC8K2G8TH,A1N0COWAES4IM8,Approved,Thu May 19 08:08:01 PDT 2022,Thu May 19 08:08:13 PDT 2022,Sun May 22 08:08:13 PDT 2022,Thu May 19 08:09:17 PDT 2022,,,12,100% (11/11),100% (11/11),100% (11/11),rechargeable,batteries,,Very Positive,,
3VO4XFFP2FBBXZJ430F67MA2ZKWQ7U,398H02C4IDQI5HHO6KOZMDQW3QGEF2,Modifier/Aspect Sentiment analysis describing a set of headphones extracted from amazon reviews.,Determine if a modifier (adjective) describes an aspect (noun) in a positive or negative way.,"sentiment, text",Thu May 19 08:06:13 PDT 2022,1,BatchId:4744268;OriginalHitTemplateId:928390909;,3600,259200,Thu May 26 08:06:13 PDT 2022,,,3QUO65DNQ5DCXIGERXLFHTOAILQUOW,A2QHQ6OXIQPH1U,Approved,Thu May 19 08:07:22 PDT 2022,Thu May 19 08:11:35 PDT 2022,Sun May 22 08:11:35 PDT 2022,Thu May 19 08:11:58 PDT 2022,,,253,100% (7/7),100% (7/7),100% (7/7),higher,frequencies,,,,
3VP28W7DVX9XQKZ18FWVM7ZN2BZZF0,398H02C4IDQI5HHO6KOZMDQW3QGEF2,Modifier/Aspect Sentiment analysis describing a set of headphones extracted from amazon reviews.,Determine if a modifier (adjective) describes an aspect (noun) in a positive or negative way.,"sentiment, text",Thu May 19 08:05:47 PDT 2022,1,BatchId:4744268;OriginalHitTemplateId:928390909;,3600,259200,Thu May 26 08:05:47 PDT 2022,,,3PQMUDRV72VXS5ABZLJWET4DCH4IIH,A1IPS3LW1DG9DR,Approved,Thu May 19 08:07:09 PDT 2022,Thu May 19 08:07:40 PDT 2022,Sun May 22 08:07:40 PDT 2022,Thu May 19 08:08:14 PDT 2022,,,31,100% (15/15),100% (15/15),100% (15/15),excellent,Sound,,Very Positive,,
3VQTAXTYODAQR4TBXQBRMPTNLVTBU6,398H02C4IDQI5HHO6KOZMDQW3QGEF2,Modifier/Aspect Sentiment analysis describing a set of headphones extracted from amazon reviews.,Determine if a modifier (adjective) describes an aspect (noun) in a positive or negative way.,"sentiment, text",Thu May 19 08:05:59 PDT 2022,1,BatchId:4744268;OriginalHitTemplateId:928390909;,3600,259200,Thu May 26 08:05:59 PDT 2022,,,3X65QVEQIBC853WHSEKNV6YAGGECLN,A2OVOWDTK4SW91,Approved,Thu May 19 08:07:03 PDT 2022,Thu May 19 08:07:06 PDT 2022,Sun May 22 08:07:06 PDT 2022,Thu May 19 08:07:53 PDT 2022,,,3,100% (26/26),100% (26/26),100% (26/26),Great,quality,,Positive,,
3VW0145YM81DWFMECGXMT3V6GEZJM7,398H02C4IDQI5HHO6KOZMDQW3QGEF2,Modifier/Aspect Sentiment analysis describing a set of headphones extracted from amazon reviews.,Determine if a modifier (adjective) describes an aspect (noun) in a positive or negative way.,"sentiment, text",Thu May 19 08:05:59 PDT 2022,1,BatchId:4744268;OriginalHitTemplateId:928390909;,3600,259200,Thu May 26 08:05:59 PDT 2022,,,37M28K1J012EHYBJ5FCJ9WVUCOOJAQ,A1FNNL4YJGBU8U,Approved,Thu May 19 08:06:09 PDT 2022,Thu May 19 08:06:59 PDT 2022,Sun May 22 08:06:59 PDT 2022,Thu May 19 08:07:54 PDT 2022,,,50,100% (40/40),100% (40/40),100% (40/40),newer,ones,,Neutral,,
3VW0145YM81DWFMECGXMT3V6GEZMJA,398H02C4IDQI5HHO6KOZMDQW3QGEF2,Modifier/Aspect Sentiment analysis describing a set of headphones extracted from amazon reviews.,Determine if a modifier (adjective) describes an aspect (noun) in a positive or negative way.,"sentiment, text",Thu May 19 08:06:04 PDT 2022,1,BatchId:4744268;OriginalHitTemplateId:928390909;,3600,259200,Thu May 26 08:06:04 PDT 2022,,,3VA45EW49YCWOLPGP9BV6RJD7OT1O4,A23GYJ8CB1LQZK,Approved,Thu May 19 08:08:45 PDT 2022,Thu May 19 08:10:25 PDT 2022,Sun May 22 08:10:25 PDT 2022,Thu May 19 08:11:58 PDT 2022,,,100,100% (7/7),100% (7/7),100% (7/7),wireless,headphones,,Positive,,
3VZYA8PIUYN8M20MY96UUW5OVA350W,398H02C4IDQI5HHO6KOZMDQW3QGEF2,Modifier/Aspect Sentiment analysis describing a set of headphones extracted from amazon reviews.,Determine if a modifier (adjective) describes an aspect (noun) in a positive or negative way.,"sentiment, text",Thu May 19 08:05:55 PDT 2022,1,BatchId:4744268;OriginalHitTemplateId:928390909;,3600,259200,Thu May 26 08:05:55 PDT 2022,,,38JBBYETQZZR4T9AIDR1ZDW2F6XE4Q,A2OVOWDTK4SW91,Approved,Thu May 19 08:07:57 PDT 2022,Thu May 19 08:08:03 PDT 2022,Sun May 22 08:08:03 PDT 2022,Thu May 19 08:09:17 PDT 2022,,,6,100% (26/26),100% (26/26),100% (26/26),new,phone,,Positive,,
3W0KKJIAS1YTMAQS00NFP0UOBYA8K7,398H02C4IDQI5HHO6KOZMDQW3QGEF2,Modifier/Aspect Sentiment analysis describing a set of headphones extracted from amazon reviews.,Determine if a modifier (adjective) describes an aspect (noun) in a positive or negative way.,"sentiment, text",Thu May 19 08:05:45 PDT 2022,1,BatchId:4744268;OriginalHitTemplateId:928390909;,3600,259200,Thu May 26 08:05:45 PDT 2022,,,39GAF6DQW2PRE5YDQLX91JDL3HP1V5,AS0K3B3JQBADE,Approved,Thu May 19 08:05:54 PDT 2022,Thu May 19 08:07:57 PDT 2022,Sun May 22 08:07:57 PDT 2022,Thu May 19 08:08:38 PDT 2022,,,123,100% (31/31),100% (31/31),100% (31/31),phenomenal,sound,,Positive,,
