HITId,HITTypeId,Title,Description,Keywords,CreationTime,MaxAssignments,RequesterAnnotation,AssignmentDurationInSeconds,AutoApprovalDelayInSeconds,Expiration,NumberOfSimilarHITs,LifetimeInSeconds,AssignmentId,WorkerId,AssignmentStatus,AcceptTime,SubmitTime,AutoApprovalTime,ApprovalTime,RejectionTime,RequesterFeedback,WorkTimeInSeconds,LifetimeApprovalRate,Last30DaysApprovalRate,Last7DaysApprovalRate,Input.Modifier,Input.Aspect,Input.Sentiment,Answer.sentiment.label,Approve,Reject
39AYGO6AGP97Q2S74YIXXEF1ZYON64,398H02C4IDQI5HHO6KOZMDQW3QGEF2,Modifier/Aspect Sentiment analysis describing a set of headphones extracted from amazon reviews.,Determine if a modifier (adjective) describes an aspect (noun) in a positive or negative way.,"sentiment, text",Thu May 19 07:34:33 PDT 2022,1,BatchId:4744245;OriginalHitTemplateId:928390909;,3600,259200,Thu May 19 07:34:50 PDT 2022,,,35USIKEBN259DMQ1U0NZMYAPPOY6NK,A3LLASQH67W43L,Approved,Thu May 19 07:34:59 PDT 2022,Thu May 19 07:40:43 PDT 2022,Sun May 22 07:40:43 PDT 2022,Thu May 19 07:56:00 PDT 2022,,,344,100% (3/3),100% (3/3),100% (3/3),clear,dialogue,,Very Positive,,
3LOJFQ4BP74535MJH8YVBS8PMP6DKH,398H02C4IDQI5HHO6KOZMDQW3QGEF2,Modifier/Aspect Sentiment analysis describing a set of headphones extracted from amazon reviews.,Determine if a modifier (adjective) describes an aspect (noun) in a positive or negative way.,"sentiment, text",Thu May 19 07:34:33 PDT 2022,1,BatchId:4744245;OriginalHitTemplateId:928390909;,3600,259200,Thu May 19 07:34:51 PDT 2022,,,3PJ71Z61RFRTHYLANKSD91OOCO119I,A3MHLQBHJ266G,Approved,Thu May 19 07:35:14 PDT 2022,Thu May 19 07:37:38 PDT 2022,Sun May 22 07:37:38 PDT 2022,Thu May 19 07:56:05 PDT 2022,,,144,100% (18/18),100% (18/18),100% (18/18),best,thing,,Very Positive,,
3JU8CV4BSV1XITAOK9HJI36NKDJPOR,398H02C4IDQI5HHO6KOZMDQW3QGEF2,Modifier/Aspect Sentiment analysis describing a set of headphones extracted from amazon reviews.,Determine if a modifier (adjective) describes an aspect (noun) in a positive or negative way.,"sentiment, text",Thu May 19 07:34:33 PDT 2022,1,BatchId:4744245;OriginalHitTemplateId:928390909;,3600,259200,Thu May 19 07:34:51 PDT 2022,,,3Z2R0DQ0JS3H1FUNEZ8D6YZ4VRVE2M,A2P6PSD2CLROSO,Approved,Thu May 19 07:35:25 PDT 2022,Thu May 19 07:57:53 PDT 2022,Sun May 22 07:57:53 PDT 2022,Thu May 19 08:06:32 PDT 2022,,,1348,100% (16/16),100% (16/16),100% (16/16),Sound,signal,,Positive,,
37PGLWGSK3VMBG259MZ62PO2EUEIKO,398H02C4IDQI5HHO6KOZMDQW3QGEF2,Modifier/Aspect Sentiment analysis describing a set of headphones extracted from amazon reviews.,Determine if a modifier (adjective) describes an aspect (noun) in a positive or negative way.,"sentiment, text",Thu May 19 07:34:34 PDT 2022,1,BatchId:4744245;OriginalHitTemplateId:928390909;,3600,259200,Thu May 19 07:34:52 PDT 2022,,,3EA3QWIZ4TKN1JQMTXI0S06MNXFITR,A2R99OKTW7QVER,Approved,Thu May 19 07:35:12 PDT 2022,Thu May 19 07:38:03 PDT 2022,Sun May 22 07:38:03 PDT 2022,Thu May 19 07:55:59 PDT 2022,,,171,100% (15/15),100% (15/15),100% (15/15),bad,hiss,,Negative,,
3OKP4QVBQCM23CNO77MENZ8QU5SGAF,398H02C4IDQI5HHO6KOZMDQW3QGEF2,Modifier/Aspect Sentiment analysis describing a set of headphones extracted from amazon reviews.,Determine if a modifier (adjective) describes an aspect (noun) in a positive or negative way.,"sentiment, text",Thu May 19 07:34:34 PDT 2022,1,BatchId:4744245;OriginalHitTemplateId:928390909;,3600,259200,Thu May 19 07:34:52 PDT 2022,,,37U1UTWH96BHWY1HGM1EFWBQWGD8RW,A2Z58PTI5RFDKK,Approved,Thu May 19 07:35:20 PDT 2022,Thu May 19 07:36:48 PDT 2022,Sun May 22 07:36:48 PDT 2022,Thu May 19 07:56:06 PDT 2022,,,88,100% (22/22),100% (22/22),100% (22/22),direct,lime,,Positive,,
3EN4YVUOVMHOQRLIQNZV4KB4NIIXJ4,398H02C4IDQI5HHO6KOZMDQW3QGEF2,Modifier/Aspect Sentiment analysis describing a set of headphones extracted from amazon reviews.,Determine if a modifier (adjective) describes an aspect (noun) in a positive or negative way.,"sentiment, text",Thu May 19 07:34:34 PDT 2022,1,BatchId:4744245;OriginalHitTemplateId:928390909;,3600,259200,Thu May 19 07:34:52 PDT 2022,,,3VP0C6EFSRL3V451IZ8Z9JLPKYO6MK,A3EDVGLEXLUE5,Approved,Thu May 19 07:34:59 PDT 2022,Thu May 19 07:36:34 PDT 2022,Sun May 22 07:36:34 PDT 2022,Thu May 19 07:56:02 PDT 2022,,,95,100% (4/4),100% (4/4),100% (4/4),regular,audio,,Neutral,,
3B0MCRZMC1JF3TMPZ9UY73BDUIFPP8,398H02C4IDQI5HHO6KOZMDQW3QGEF2,Modifier/Aspect Sentiment analysis describing a set of headphones extracted from amazon reviews.,Determine if a modifier (adjective) describes an aspect (noun) in a positive or negative way.,"sentiment, text",Thu May 19 07:34:34 PDT 2022,1,BatchId:4744245;OriginalHitTemplateId:928390909;,3600,259200,Thu May 26 07:34:34 PDT 2022,,,3PJUZCGDJH5BSY5VM51SOBBWQU7899,A1SJD2ZDED6225,Approved,Thu May 19 07:35:15 PDT 2022,Thu May 19 07:35:29 PDT 2022,Sun May 22 07:35:29 PDT 2022,Thu May 19 07:56:01 PDT 2022,,,14,100% (1/1),100% (1/1),100% (1/1),very easily,signal,,Positive,,
3SSN80MU9MDJ1BR088Z75ZBH27IXK3,398H02C4IDQI5HHO6KOZMDQW3QGEF2,Modifier/Aspect Sentiment analysis describing a set of headphones extracted from amazon reviews.,Determine if a modifier (adjective) describes an aspect (noun) in a positive or negative way.,"sentiment, text",Thu May 19 07:34:34 PDT 2022,1,BatchId:4744245;OriginalHitTemplateId:928390909;,3600,259200,Thu May 19 07:34:53 PDT 2022,,,3R0T90IZ131SJBIGHNN7IET2KYNGCE,A2Z58PTI5RFDKK,Approved,Thu May 19 07:35:21 PDT 2022,Thu May 19 07:37:05 PDT 2022,Sun May 22 07:37:05 PDT 2022,Thu May 19 07:56:33 PDT 2022,,,104,100% (22/22),100% (22/22),100% (22/22),away,sound,,Positive,,
3UYRNV2KJ3OUUGBVXDFVHSBS5TEN8Q,398H02C4IDQI5HHO6KOZMDQW3QGEF2,Modifier/Aspect Sentiment analysis describing a set of headphones extracted from amazon reviews.,Determine if a modifier (adjective) describes an aspect (noun) in a positive or negative way.,"sentiment, text",Thu May 19 07:34:34 PDT 2022,1,BatchId:4744245;OriginalHitTemplateId:928390909;,3600,259200,Thu May 19 07:34:53 PDT 2022,,,34S9DKFK7EEBW6070JIR5PUIOYQYNB,A3R9G09MWQW6OY,Approved,Thu May 19 07:35:14 PDT 2022,Thu May 19 07:44:03 PDT 2022,Sun May 22 07:44:03 PDT 2022,Thu May 19 07:56:34 PDT 2022,,,529,100% (10/10),100% (10/10),100% (10/10),more missing,1/2,,Negative,,
388CL5C1STCXZR93O4TMHD023H4LH1,398H02C4IDQI5HHO6KOZMDQW3QGEF2,Modifier/Aspect Sentiment analysis describing a set of headphones extracted from amazon reviews.,Determine if a modifier (adjective) describes an aspect (noun) in a positive or negative way.,"sentiment, text",Thu May 19 07:34:34 PDT 2022,1,BatchId:4744245;OriginalHitTemplateId:928390909;,3600,259200,Thu May 19 07:34:53 PDT 2022,,,345LHZDED8HNBTNS8Z1NTQQZNTP3U3,AS5OG2PNDHRVQ,Approved,Thu May 19 07:35:17 PDT 2022,Thu May 19 07:37:24 PDT 2022,Sun May 22 07:37:24 PDT 2022,Thu May 19 07:55:59 PDT 2022,,,127,100% (26/26),100% (26/26),100% (26/26),huge,difference,,Neutral,,
3C8QQOM6KZQXVMKNUMB7HP1H3UJLIU,398H02C4IDQI5HHO6KOZMDQW3QGEF2,Modifier/Aspect Sentiment analysis describing a set of headphones extracted from amazon reviews.,Determine if a modifier (adjective) describes an aspect (noun) in a positive or negative way.,"sentiment, text",Thu May 19 07:34:34 PDT 2022,1,BatchId:4744245;OriginalHitTemplateId:928390909;,3600,259200,Thu May 19 07:34:54 PDT 2022,,,3Y4W8Q93LA9L60EP6EH42LEUSDNDV0,A1TYQG653YL7M8,Approved,Thu May 19 07:35:41 PDT 2022,Thu May 19 07:35:50 PDT 2022,Sun May 22 07:35:50 PDT 2022,Thu May 19 07:56:01 PDT 2022,,,9,100% (31/31),100% (31/31),100% (31/31),left,ear,,Very Negative,,
3FDWKV9VDXRMAVX8OF10054HXUWUMD,398H02C4IDQI5HHO6KOZMDQW3QGEF2,Modifier/Aspect Sentiment analysis describing a set of headphones extracted from amazon reviews.,Determine if a modifier (adjective) describes an aspect (noun) in a positive or negative way.,"sentiment, text",Thu May 19 07:34:34 PDT 2022,1,BatchId:4744245;OriginalHitTemplateId:928390909;,3600,259200,Thu May 19 07:34:54 PDT 2022,,,3RRCEFRB7X1TXQXQ8MPBY5QHC8EB4F,A3D8WEHC3FJ5UA,Approved,Thu May 19 07:35:15 PDT 2022,Thu May 19 07:35:50 PDT 2022,Sun May 22 07:35:50 PDT 2022,Thu May 19 07:56:02 PDT 2022,,,35,100% (23/23),100% (23/23),100% (23/23),perfect,sound,,Positive,,
3VGZ74AYUQ5QWRKMRLI5TUYEU8DGCH,398H02C4IDQI5HHO6KOZMDQW3QGEF2,Modifier/Aspect Sentiment analysis describing a set of headphones extracted from amazon reviews.,Determine if a modifier (adjective) describes an aspect (noun) in a positive or negative way.,"sentiment, text",Thu May 19 07:34:34 PDT 2022,1,BatchId:4744245;OriginalHitTemplateId:928390909;,3600,259200,Thu May 19 07:34:54 PDT 2022,,,3IAEQB9FMP9YLPEUWOM0ONX8ZMPDWA,A1A7Y1FQU7GCLD,Approved,Thu May 19 07:35:20 PDT 2022,Thu May 19 07:40:21 PDT 2022,Sun May 22 07:40:21 PDT 2022,Thu May 19 07:56:35 PDT 2022,,,301,100% (22/22),100% (22/22),100% (22/22),clear,sound,,Positive,,
3HEM8MA6IJ1035N4ZM9N781NZE1PQZ,398H02C4IDQI5HHO6KOZMDQW3QGEF2,Modifier/Aspect Sentiment analysis describing a set of headphones extracted from amazon reviews.,Determine if a modifier (adjective) describes an aspect (noun) in a positive or negative way.,"sentiment, text",Thu May 19 07:34:34 PDT 2022,1,BatchId:4744245;OriginalHitTemplateId:928390909;,3600,259200,Thu May 19 07:34:55 PDT 2022,,,3VE8AYVF8XMKT8W8PR1KY7X7TS28F1,A1PF0W8RH1CLSB,Approved,Thu May 19 07:35:11 PDT 2022,Thu May 19 07:38:47 PDT 2022,Sun May 22 07:38:47 PDT 2022,Thu May 19 07:56:03 PDT 2022,,,216,100% (6/6),100% (6/6),100% (6/6),1/2,sound,,Neutral,,
3PIOQ99R88BSSDI80GG0DKTH2K6UND,398H02C4IDQI5HHO6KOZMDQW3QGEF2,Modifier/Aspect Sentiment analysis describing a set of headphones extracted from amazon reviews.,Determine if a modifier (adjective) describes an aspect (noun) in a positive or negative way.,"sentiment, text",Thu May 19 07:34:34 PDT 2022,1,BatchId:4744245;OriginalHitTemplateId:928390909;,3600,259200,Thu May 26 07:34:34 PDT 2022,,,3GA6AFUKOZDI67H880UOAB19TLN3H2,AS5OG2PNDHRVQ,Approved,Thu May 19 07:35:06 PDT 2022,Thu May 19 07:35:27 PDT 2022,Sun May 22 07:35:27 PDT 2022,Thu May 19 07:56:07 PDT 2022,,,21,100% (26/26),100% (26/26),100% (26/26),great,purchase,,Positive,,
3CMV9YRYQDQTQX4TC4W7TQGHG98LJ6,398H02C4IDQI5HHO6KOZMDQW3QGEF2,Modifier/Aspect Sentiment analysis describing a set of headphones extracted from amazon reviews.,Determine if a modifier (adjective) describes an aspect (noun) in a positive or negative way.,"sentiment, text",Thu May 19 07:34:34 PDT 2022,1,BatchId:4744245;OriginalHitTemplateId:928390909;,3600,259200,Thu May 19 07:34:55 PDT 2022,,,33FOTY3KEXAVFWSDZ424BRPWI941CZ,A1PF0W8RH1CLSB,Approved,Thu May 19 07:35:16 PDT 2022,Thu May 19 07:53:52 PDT 2022,Sun May 22 07:53:52 PDT 2022,Thu May 19 07:56:01 PDT 2022,,,1116,100% (6/6),100% (6/6),100% (6/6),normal,level,,Neutral,,
3IVKZBIBKAYK344T8DQNTZEXVBCSHM,398H02C4IDQI5HHO6KOZMDQW3QGEF2,Modifier/Aspect Sentiment analysis describing a set of headphones extracted from amazon reviews.,Determine if a modifier (adjective) describes an aspect (noun) in a positive or negative way.,"sentiment, text",Thu May 19 07:34:34 PDT 2022,1,BatchId:4744245;OriginalHitTemplateId:928390909;,3600,259200,Thu May 19 07:34:55 PDT 2022,,,3Q5C1WP23XQAGBJYKUFWXLJMQSI15R,A1A7Y1FQU7GCLD,Approved,Thu May 19 07:35:04 PDT 2022,Thu May 19 07:39:29 PDT 2022,Sun May 22 07:39:29 PDT 2022,Thu May 19 07:56:04 PDT 2022,,,265,100% (22/22),100% (22/22),100% (22/22),sound,quality,,Positive,,
3MVY4USGCGCKZZFDEV88TBFCVORSIF,398H02C4IDQI5HHO6KOZMDQW3QGEF2,Modifier/Aspect Sentiment analysis describing a set of headphones extracted from amazon reviews.,Determine if a modifier (adjective) describes an aspect (noun) in a positive or negative way.,"sentiment, text",Thu May 19 07:34:35 PDT 2022,1,BatchId:4744245;OriginalHitTemplateId:928390909;,3600,259200,Thu May 26 07:34:35 PDT 2022,,,3M1CVSFP6BUV3LFW05WS6X7GQIBAQ1,A1O4RSQM7PU2QR,Approved,Thu May 19 07:35:14 PDT 2022,Thu May 19 07:35:24 PDT 2022,Sun May 22 07:35:24 PDT 2022,Thu May 19 07:56:06 PDT 2022,,,10,100% (2/2),100% (2/2),100% (2/2),good,quality,,Very Positive,,
3G5RUKN2FMSU8LU525L9HO63PZWN9F,398H02C4IDQI5HHO6KOZMDQW3QGEF2,Modifier/Aspect Sentiment analysis describing a set of headphones extracted from amazon reviews.,Determine if a modifier (adjective) describes an aspect (noun) in a positive or negative way.,"sentiment, text",Thu May 19 07:34:35 PDT 2022,1,BatchId:4744245;OriginalHitTemplateId:928390909;,3600,259200,Thu May 19 07:34:56 PDT 2022,,,3DEL4X4ELHAG80EB2P503RLGQC0YXV,A1A7Y1FQU7GCLD,Approved,Thu May 19 07:35:27 PDT 2022,Thu May 19 07:41:57 PDT 2022,Sun May 22 07:41:57 PDT 2022,Thu May 19 07:56:03 PDT 2022,,,390,100% (22/22),100% (22/22),100% (22/22),Poor,sound,,Very Negative,,
3QREJ3J44DMO1HABUPWJU5GUVY8LK5,398H02C4IDQI5HHO6KOZMDQW3QGEF2,Modifier/Aspect Sentiment analysis describing a set of headphones extracted from amazon reviews.,Determine if a modifier (adjective) describes an aspect (noun) in a positive or negative way.,"sentiment, text",Thu May 19 07:34:35 PDT 2022,1,BatchId:4744245;OriginalHitTemplateId:928390909;,3600,259200,Thu May 19 07:34:56 PDT 2022,,,320DUZ38GIBFRPOMRF4T5I6XAIWGJS,AS5OG2PNDHRVQ,Approved,Thu May 19 07:35:30 PDT 2022,Thu May 19 07:38:37 PDT 2022,Sun May 22 07:38:37 PDT 2022,Thu May 19 07:56:33 PDT 2022,,,187,100% (26/26),100% (26/26),100% (26/26),audio,quality,,Positive,,
3Y7LTZE0Z3BM92WR34RU870QCYEZUZ,398H02C4IDQI5HHO6KOZMDQW3QGEF2,Modifier/Aspect Sentiment analysis describing a set of headphones extracted from amazon reviews.,Determine if a modifier (adjective) describes an aspect (noun) in a positive or negative way.,"sentiment, text",Thu May 19 07:34:35 PDT 2022,1,BatchId:4744245;OriginalHitTemplateId:928390909;,3600,259200,Thu May 19 07:34:56 PDT 2022,,,3X4JMASXCXYCY2FPPL29M204VWYB0Z,A35HIV9BA5YKF7,Approved,Thu May 19 07:35:12 PDT 2022,Thu May 19 07:35:50 PDT 2022,Sun May 22 07:35:50 PDT 2022,Thu May 19 07:56:36 PDT 2022,,,38,100% (1/1),100% (1/1),100% (1/1),clear,reception,,Very Positive,,
3UAU495MJSHAAYIK1VGDS9TMSUBUOS,398H02C4IDQI5HHO6KOZMDQW3QGEF2,Modifier/Aspect Sentiment analysis describing a set of headphones extracted from amazon reviews.,Determine if a modifier (adjective) describes an aspect (noun) in a positive or negative way.,"sentiment, text",Thu May 19 07:34:35 PDT 2022,1,BatchId:4744245;OriginalHitTemplateId:928390909;,3600,259200,Thu May 19 07:34:57 PDT 2022,,,30X31N5D6EF7G1U9S9LX1XMH86WASQ,A3R9G09MWQW6OY,Approved,Thu May 19 07:35:07 PDT 2022,Thu May 19 07:42:56 PDT 2022,Sun May 22 07:42:56 PDT 2022,Thu May 19 07:56:34 PDT 2022,,,469,100% (10/10),100% (10/10),100% (10/10),low,level,,Neutral,,
36D1BWBEIXQDQJO65VRUUM9PE3D2M3,398H02C4IDQI5HHO6KOZMDQW3QGEF2,Modifier/Aspect Sentiment analysis describing a set of headphones extracted from amazon reviews.,Determine if a modifier (adjective) describes an aspect (noun) in a positive or negative way.,"sentiment, text",Thu May 19 07:34:35 PDT 2022,1,BatchId:4744245;OriginalHitTemplateId:928390909;,3600,259200,Thu May 26 07:34:35 PDT 2022,,,3R2PKQ87N7XJOO02K0HO6MBUTPJIMQ,A3HWV36FLA06FW,Approved,Thu May 19 07:35:10 PDT 2022,Thu May 19 07:35:19 PDT 2022,Sun May 22 07:35:19 PDT 2022,Thu May 19 07:55:59 PDT 2022,,,9,100% (2/2),100% (2/2),100% (2/2),Excellent,device,,Positive,,
3GITHABAD8AJ8196HW6U71YPJTN2N3,398H02C4IDQI5HHO6KOZMDQW3QGEF2,Modifier/Aspect Sentiment analysis describing a set of headphones extracted from amazon reviews.,Determine if a modifier (adjective) describes an aspect (noun) in a positive or negative way.,"sentiment, text",Thu May 19 07:34:35 PDT 2022,1,BatchId:4744245;OriginalHitTemplateId:928390909;,3600,259200,Thu May 19 07:34:58 PDT 2022,,,3DI28L7YXL3ACUCRVV8Z1FPZ3LHE15,A1NMUM4BXM3A0O,Approved,Thu May 19 07:35:24 PDT 2022,Thu May 19 07:35:48 PDT 2022,Sun May 22 07:35:48 PDT 2022,Thu May 19 07:56:03 PDT 2022,,,24,100% (13/13),100% (13/13),100% (13/13),easy,programs.they,,Very Positive,,
3QQUBC640O3K9HC35LRNXRSLW2NXN8,398H02C4IDQI5HHO6KOZMDQW3QGEF2,Modifier/Aspect Sentiment analysis describing a set of headphones extracted from amazon reviews.,Determine if a modifier (adjective) describes an aspect (noun) in a positive or negative way.,"sentiment, text",Thu May 19 07:34:35 PDT 2022,1,BatchId:4744245;OriginalHitTemplateId:928390909;,3600,259200,Thu May 26 07:34:35 PDT 2022,,,3GD6L00D33M8OI44CTWIENU8CN81MH,A2OVOWDTK4SW91,Approved,Thu May 19 07:35:30 PDT 2022,Thu May 19 07:35:40 PDT 2022,Sun May 22 07:35:40 PDT 2022,Thu May 19 07:56:33 PDT 2022,,,10,100% (26/26),100% (26/26),100% (26/26),broken,one,,Negative,,
3R5OYNIC3MYDVLFWGQ3ICDCAJL0PTD,398H02C4IDQI5HHO6KOZMDQW3QGEF2,Modifier/Aspect Sentiment analysis describing a set of headphones extracted from amazon reviews.,Determine if a modifier (adjective) describes an aspect (noun) in a positive or negative way.,"sentiment, text",Thu May 19 07:34:35 PDT 2022,1,BatchId:4744245;OriginalHitTemplateId:928390909;,3600,259200,Thu May 19 07:34:59 PDT 2022,,,3L70J4KAZRB1ECBRVJQ86Y0H73MDAZ,A3A4JW5Q9FQ1OW,Approved,Thu May 19 07:35:00 PDT 2022,Thu May 19 07:38:27 PDT 2022,Sun May 22 07:38:27 PDT 2022,Thu May 19 07:56:33 PDT 2022,,,207,100% (16/16),100% (16/16),100% (16/16),second,pair,,Positive,,
3MG8450X3YZSVYULGVTSH9YC2Z7UP9,398H02C4IDQI5HHO6KOZMDQW3QGEF2,Modifier/Aspect Sentiment analysis describing a set of headphones extracted from amazon reviews.,Determine if a modifier (adjective) describes an aspect (noun) in a positive or negative way.,"sentiment, text",Thu May 19 07:34:35 PDT 2022,1,BatchId:4744245;OriginalHitTemplateId:928390909;,3600,259200,Thu May 26 07:34:35 PDT 2022,,,3OHYZ19UGNUSI92GLS4OHSCGBHTAOT,AOYOTGAGF02CH,Approved,Thu May 19 07:35:14 PDT 2022,Thu May 19 07:35:43 PDT 2022,Sun May 22 07:35:43 PDT 2022,Thu May 19 07:56:05 PDT 2022,,,29,100% (27/27),100% (27/27),100% (27/27),good,product,,Positive,,
3MG8450X3YZSVYULGVTSH9YC2Z7PU4,398H02C4IDQI5HHO6KOZMDQW3QGEF2,Modifier/Aspect Sentiment analysis describing a set of headphones extracted from amazon reviews.,Determine if a modifier (adjective) describes an aspect (noun) in a positive or negative way.,"sentiment, text",Thu May 19 07:34:36 PDT 2022,1,BatchId:4744245;OriginalHitTemplateId:928390909;,3600,259200,Thu May 19 07:34:59 PDT 2022,,,3RXPCZQMQ008W88I1QYN1IABG1W1G9,APYH5KJNJP5IQ,Approved,Thu May 19 07:35:22 PDT 2022,Thu May 19 07:35:51 PDT 2022,Sun May 22 07:35:51 PDT 2022,Thu May 19 07:56:05 PDT 2022,,,29,100% (6/6),100% (6/6),100% (6/6),not strong,tuning,,Negative,,
39RRBHZ0B4QMMHLR8U1Z4T29Q5NZVO,398H02C4IDQI5HHO6KOZMDQW3QGEF2,Modifier/Aspect Sentiment analysis describing a set of headphones extracted from amazon reviews.,Determine if a modifier (adjective) describes an aspect (noun) in a positive or negative way.,"sentiment, text",Thu May 19 07:34:36 PDT 2022,1,BatchId:4744245;OriginalHitTemplateId:928390909;,3600,259200,Thu May 19 07:35:00 PDT 2022,,,3U4J9857OP0QGDF9AKNI1HAR3A4B7Z,A3A4JW5Q9FQ1OW,Approved,Thu May 19 07:35:17 PDT 2022,Thu May 19 07:39:29 PDT 2022,Sun May 22 07:39:29 PDT 2022,Thu May 19 07:56:00 PDT 2022,,,252,100% (16/16),100% (16/16),100% (16/16),Great,unit,,Very Positive,,
3VI0PC2ZB892R2CF60R0CGSQMCSXON,398H02C4IDQI5HHO6KOZMDQW3QGEF2,Modifier/Aspect Sentiment analysis describing a set of headphones extracted from amazon reviews.,Determine if a modifier (adjective) describes an aspect (noun) in a positive or negative way.,"sentiment, text",Thu May 19 07:34:36 PDT 2022,1,BatchId:4744245;OriginalHitTemplateId:928390909;,3600,259200,Thu May 19 07:35:00 PDT 2022,,,3NXNZ5RS1LM7SK0CC09MABF1FA179L,A1A7Y1FQU7GCLD,Approved,Thu May 19 07:35:23 PDT 2022,Thu May 19 07:41:42 PDT 2022,Sun May 22 07:41:42 PDT 2022,Thu May 19 07:56:35 PDT 2022,,,379,100% (22/22),100% (22/22),100% (22/22),Amazing,sound,,Very Positive,,
30EMX9PEWU8B5U51EYTK6RUPNSGSKQ,398H02C4IDQI5HHO6KOZMDQW3QGEF2,Modifier/Aspect Sentiment analysis describing a set of headphones extracted from amazon reviews.,Determine if a modifier (adjective) describes an aspect (noun) in a positive or negative way.,"sentiment, text",Thu May 19 07:34:36 PDT 2022,1,BatchId:4744245;OriginalHitTemplateId:928390909;,3600,259200,Thu May 26 07:34:36 PDT 2022,,,3AWETUDC9DHJNVZLZP7IEO738T1IZ7,A1TYQG653YL7M8,Approved,Thu May 19 07:35:19 PDT 2022,Thu May 19 07:35:31 PDT 2022,Sun May 22 07:35:31 PDT 2022,Thu May 19 07:55:56 PDT 2022,,,12,100% (31/31),100% (31/31),100% (31/31),great,response,,Negative,,
3LAZVA75OSG1QM9IIB67MQYU93S2OI,398H02C4IDQI5HHO6KOZMDQW3QGEF2,Modifier/Aspect Sentiment analysis describing a set of headphones extracted from amazon reviews.,Determine if a modifier (adjective) describes an aspect (noun) in a positive or negative way.,"sentiment, text",Thu May 19 07:34:36 PDT 2022,1,BatchId:4744245;OriginalHitTemplateId:928390909;,3600,259200,Thu May 19 07:35:00 PDT 2022,,,3BDCF01OG8JL86XMO62CSXQTJ3QYL9,A1PF0W8RH1CLSB,Approved,Thu May 19 07:35:14 PDT 2022,Thu May 19 07:53:32 PDT 2022,Sun May 22 07:53:32 PDT 2022,Thu May 19 07:56:05 PDT 2022,,,1098,100% (6/6),100% (6/6),100% (6/6),limited,hearing,,Neutral,,
3DGDV62G8YYJBMLJXBJMBQ3KJ8O2PZ,398H02C4IDQI5HHO6KOZMDQW3QGEF2,Modifier/Aspect Sentiment analysis describing a set of headphones extracted from amazon reviews.,Determine if a modifier (adjective) describes an aspect (noun) in a positive or negative way.,"sentiment, text",Thu May 19 07:34:36 PDT 2022,1,BatchId:4744245;OriginalHitTemplateId:928390909;,3600,259200,Thu May 19 07:35:01 PDT 2022,,,32ZKVD547QC8FUEM88KSO0YBY8I3BM,A3EDVGLEXLUE5,Approved,Thu May 19 07:34:56 PDT 2022,Thu May 19 07:36:24 PDT 2022,Sun May 22 07:36:24 PDT 2022,Thu May 19 07:56:02 PDT 2022,,,88,100% (4/4),100% (4/4),100% (4/4),great,stand,,Very Positive,,
3NOEP8XAVERKC2OGL04F1GXGWHOXP4,398H02C4IDQI5HHO6KOZMDQW3QGEF2,Modifier/Aspect Sentiment analysis describing a set of headphones extracted from amazon reviews.,Determine if a modifier (adjective) describes an aspect (noun) in a positive or negative way.,"sentiment, text",Thu May 19 07:34:36 PDT 2022,1,BatchId:4744245;OriginalHitTemplateId:928390909;,3600,259200,Thu May 19 07:35:01 PDT 2022,,,3Z4XG4ZF4JG1TUNTPL764EXEXXY8XS,A2R99OKTW7QVER,Approved,Thu May 19 07:35:27 PDT 2022,Thu May 19 07:40:17 PDT 2022,Sun May 22 07:40:17 PDT 2022,Thu May 19 07:56:06 PDT 2022,,,290,100% (15/15),100% (15/15),100% (15/15),Great,sound,,Positive,,
3AFT28WXMPR517NK7ERZ965BYZOIO8,398H02C4IDQI5HHO6KOZMDQW3QGEF2,Modifier/Aspect Sentiment analysis describing a set of headphones extracted from amazon reviews.,Determine if a modifier (adjective) describes an aspect (noun) in a positive or negative way.,"sentiment, text",Thu May 19 07:34:36 PDT 2022,1,BatchId:4744245;OriginalHitTemplateId:928390909;,3600,259200,Thu May 19 07:35:01 PDT 2022,,,3E1QT0TDF0Y43ZYYQZ7514AZ9KU8IS,A3R9G09MWQW6OY,Approved,Thu May 19 07:35:13 PDT 2022,Thu May 19 07:43:52 PDT 2022,Sun May 22 07:43:52 PDT 2022,Thu May 19 07:56:00 PDT 2022,,,519,100% (10/10),100% (10/10),100% (10/10),impaired,son,,Neutral,,
3T2EL38U1W95CEPVLDJ41LNQ1DAXQV,398H02C4IDQI5HHO6KOZMDQW3QGEF2,Modifier/Aspect Sentiment analysis describing a set of headphones extracted from amazon reviews.,Determine if a modifier (adjective) describes an aspect (noun) in a positive or negative way.,"sentiment, text",Thu May 19 07:34:36 PDT 2022,1,BatchId:4744245;OriginalHitTemplateId:928390909;,3600,259200,Thu May 19 07:35:01 PDT 2022,,,3ATPCQ38JJZ4CN6IRFDMJJAIPRSAY4,A3LLASQH67W43L,Approved,Thu May 19 07:35:11 PDT 2022,Thu May 19 07:41:15 PDT 2022,Sun May 22 07:41:15 PDT 2022,Thu May 19 07:56:34 PDT 2022,,,364,100% (3/3),100% (3/3),100% (3/3),wrong,control,,Very Negative,,
