HITId,HITTypeId,Title,Description,Keywords,CreationTime,MaxAssignments,RequesterAnnotation,AssignmentDurationInSeconds,AutoApprovalDelayInSeconds,Expiration,NumberOfSimilarHITs,LifetimeInSeconds,AssignmentId,WorkerId,AssignmentStatus,AcceptTime,SubmitTime,AutoApprovalTime,ApprovalTime,RejectionTime,RequesterFeedback,WorkTimeInSeconds,LifetimeApprovalRate,Last30DaysApprovalRate,Last7DaysApprovalRate,Input.Modifier,Input.Aspect,Answer.sentiment.label,Approve,Reject
3AFT28WXMPR517NK7ERZ965BY59OIB,3NB4XF0P16ZCATF4ZBWWFPMR3JDL2D,Modifier/Aspect Sentiment analysis describing a set of headphones extracted from amazon reviews.,Determine if a modifier (adjective) describes an aspect (noun) in a positive or negative way.,"sentiment, text",Wed May 25 13:38:35 PDT 2022,1,BatchId:4748228;OriginalHitTemplateId:928390909;,180,259200,Wed Jun 01 13:38:35 PDT 2022,,,3II4UPYCOUWT1SI8KFNUWYFMCV5DQO,A3UBH7E0BEB23K,Approved,Wed May 25 13:41:00 PDT 2022,Wed May 25 13:41:15 PDT 2022,Sat May 28 13:41:15 PDT 2022,Wed May 25 13:49:57 PDT 2022,,,15,100% (11/11),100% (11/11),100% (11/11),perfectly,sound,Positive,,
3HY86PZXQ878PAEX5T3XCVUBD1TE16,3NB4XF0P16ZCATF4ZBWWFPMR3JDL2D,Modifier/Aspect Sentiment analysis describing a set of headphones extracted from amazon reviews.,Determine if a modifier (adjective) describes an aspect (noun) in a positive or negative way.,"sentiment, text",Wed May 25 13:38:42 PDT 2022,1,BatchId:4748228;OriginalHitTemplateId:928390909;,180,259200,Wed Jun 01 13:38:42 PDT 2022,,,3EJPLAJKEX53UB4KXOYTHLHY0C36ZJ,AHLO5LHYGTJF3,Approved,Wed May 25 13:41:14 PDT 2022,Wed May 25 13:41:31 PDT 2022,Sat May 28 13:41:31 PDT 2022,Wed May 25 13:51:48 PDT 2022,,,17,100% (10/10),100% (10/10),100% (10/10),constant,noise,Negative,,
3UZUVSO3QHK5LZ0MYFMVWNIEBCOEME,3NB4XF0P16ZCATF4ZBWWFPMR3JDL2D,Modifier/Aspect Sentiment analysis describing a set of headphones extracted from amazon reviews.,Determine if a modifier (adjective) describes an aspect (noun) in a positive or negative way.,"sentiment, text",Wed May 25 13:38:49 PDT 2022,1,BatchId:4748228;OriginalHitTemplateId:928390909;,180,259200,Wed Jun 01 13:38:49 PDT 2022,,,3DH6GAKTY9E5DVEQ37TL0C1RZMWYZB,A1O4RSQM7PU2QR,Approved,Wed May 25 13:42:10 PDT 2022,Wed May 25 13:42:27 PDT 2022,Sat May 28 13:42:27 PDT 2022,Wed May 25 13:52:06 PDT 2022,,,17,100% (32/32),100% (32/32),100% (32/32),different,frequencies,Neutral,,
3KVQ0UJWQ7A1US17RGZF1RESWL2W5L,3NB4XF0P16ZCATF4ZBWWFPMR3JDL2D,Modifier/Aspect Sentiment analysis describing a set of headphones extracted from amazon reviews.,Determine if a modifier (adjective) describes an aspect (noun) in a positive or negative way.,"sentiment, text",Wed May 25 13:38:38 PDT 2022,1,BatchId:4748228;OriginalHitTemplateId:928390909;,180,259200,Wed Jun 01 13:38:38 PDT 2022,,,3X65QVEQIBC853WHSEKNV6YAHP6LC7,A2M2W516G2XCIK,Approved,Wed May 25 13:41:55 PDT 2022,Wed May 25 13:42:05 PDT 2022,Sat May 28 13:42:05 PDT 2022,Wed May 25 13:51:55 PDT 2022,,,10,100% (14/14),100% (14/14),100% (14/14),wireless,phones,Neutral,,
33IXYHIZCF7FEVWTOX3BHE4G577E2N,3NB4XF0P16ZCATF4ZBWWFPMR3JDL2D,Modifier/Aspect Sentiment analysis describing a set of headphones extracted from amazon reviews.,Determine if a modifier (adjective) describes an aspect (noun) in a positive or negative way.,"sentiment, text",Wed May 25 13:38:42 PDT 2022,1,BatchId:4748228;OriginalHitTemplateId:928390909;,180,259200,Wed Jun 01 13:38:42 PDT 2022,,,3A4NIXBJ7HOLEP8853E1Y23MB3AMLQ,AI8E3ZLZ3FO6O,Approved,Wed May 25 13:41:16 PDT 2022,Wed May 25 13:43:27 PDT 2022,Sat May 28 13:43:27 PDT 2022,Wed May 25 13:49:04 PDT 2022,,,131,100% (66/66),100% (66/66),100% (66/66),static,noise,Neutral,,
33QQ60S6B27P7HQ1ZAE228X4UXH0U6,3NB4XF0P16ZCATF4ZBWWFPMR3JDL2D,Modifier/Aspect Sentiment analysis describing a set of headphones extracted from amazon reviews.,Determine if a modifier (adjective) describes an aspect (noun) in a positive or negative way.,"sentiment, text",Wed May 25 13:38:35 PDT 2022,1,BatchId:4748228;OriginalHitTemplateId:928390909;,180,259200,Wed Jun 01 13:38:35 PDT 2022,,,3HPZF4IVNXIS523GBT9DPE06Q4AYCC,A3JUITX7YOAIRQ,Approved,Wed May 25 13:41:57 PDT 2022,Wed May 25 13:42:01 PDT 2022,Sat May 28 13:42:01 PDT 2022,Wed May 25 13:49:06 PDT 2022,,,4,100% (14/14),100% (14/14),100% (14/14),youngest,kiddo,Neutral,,
344M16OZLS4B3HLMAG1V927EG2YENE,3NB4XF0P16ZCATF4ZBWWFPMR3JDL2D,Modifier/Aspect Sentiment analysis describing a set of headphones extracted from amazon reviews.,Determine if a modifier (adjective) describes an aspect (noun) in a positive or negative way.,"sentiment, text",Wed May 25 13:38:49 PDT 2022,1,BatchId:4748228;OriginalHitTemplateId:928390909;,180,259200,Wed Jun 01 13:38:49 PDT 2022,,,3H0W84IWBVRY5ZB8TPNE767C8T8ERJ,A3GZPS669T8ERO,Approved,Wed May 25 13:41:29 PDT 2022,Wed May 25 13:41:33 PDT 2022,Sat May 28 13:41:33 PDT 2022,Wed May 25 13:42:54 PDT 2022,,,4,100% (29/29),100% (29/29),100% (29/29),different,programs,,,
3CESM1J3FSSXDW1LWZ9KTXSSSGDW61,3NB4XF0P16ZCATF4ZBWWFPMR3JDL2D,Modifier/Aspect Sentiment analysis describing a set of headphones extracted from amazon reviews.,Determine if a modifier (adjective) describes an aspect (noun) in a positive or negative way.,"sentiment, text",Wed May 25 13:38:38 PDT 2022,1,BatchId:4748228;OriginalHitTemplateId:928390909;,180,259200,Wed Jun 01 13:38:38 PDT 2022,,,3COPXFW7XM1GFMN3CJUS06K2R8GKPH,A3GZPS669T8ERO,Approved,Wed May 25 13:41:39 PDT 2022,Wed May 25 13:41:47 PDT 2022,Sat May 28 13:41:47 PDT 2022,Wed May 25 13:50:10 PDT 2022,,,8,100% (29/29),100% (29/29),100% (29/29),cheap,batteries,Negative,,
39TX062QYBDD5DJTN278ODUFRRI3XW,3NB4XF0P16ZCATF4ZBWWFPMR3JDL2D,Modifier/Aspect Sentiment analysis describing a set of headphones extracted from amazon reviews.,Determine if a modifier (adjective) describes an aspect (noun) in a positive or negative way.,"sentiment, text",Wed May 25 13:38:42 PDT 2022,1,BatchId:4748228;OriginalHitTemplateId:928390909;,180,259200,Wed Jun 01 13:38:42 PDT 2022,,,3SPJ03342CSFDG9MLLQZCID1GOJYJQ,A3JQXPQIQ6P8P2,Approved,Wed May 25 13:42:01 PDT 2022,Wed May 25 13:42:10 PDT 2022,Sat May 28 13:42:10 PDT 2022,Wed May 25 13:49:54 PDT 2022,,,9,100% (27/27),100% (27/27),100% (27/27),Good,reception,Neutral,,
3YGE63DIOIM2ZLF6UAT3KWI1FDRW00,3NB4XF0P16ZCATF4ZBWWFPMR3JDL2D,Modifier/Aspect Sentiment analysis describing a set of headphones extracted from amazon reviews.,Determine if a modifier (adjective) describes an aspect (noun) in a positive or negative way.,"sentiment, text",Wed May 25 13:38:35 PDT 2022,1,BatchId:4748228;OriginalHitTemplateId:928390909;,180,259200,Wed Jun 01 13:38:35 PDT 2022,,,3WMOAN2SRMMUSC52V8V7YQQO7RMVNI,A3Q27KQZDTX51H,Approved,Wed May 25 13:42:11 PDT 2022,Wed May 25 13:42:20 PDT 2022,Sat May 28 13:42:20 PDT 2022,Wed May 25 13:51:53 PDT 2022,,,9,100% (5/5),100% (5/5),100% (5/5),brutal,months,Positive,,
3VGET1QS0AOGHWFQF9ECZBSONRXW70,3NB4XF0P16ZCATF4ZBWWFPMR3JDL2D,Modifier/Aspect Sentiment analysis describing a set of headphones extracted from amazon reviews.,Determine if a modifier (adjective) describes an aspect (noun) in a positive or negative way.,"sentiment, text",Wed May 25 13:38:39 PDT 2022,1,BatchId:4748228;OriginalHitTemplateId:928390909;,180,259200,Wed Jun 01 13:38:39 PDT 2022,,,3DPNQGW4LW4NREGVCV83NP4PZH0465,AHLO5LHYGTJF3,Approved,Wed May 25 13:40:59 PDT 2022,Wed May 25 13:41:13 PDT 2022,Sat May 28 13:41:13 PDT 2022,Wed May 25 13:51:55 PDT 2022,,,14,100% (10/10),100% (10/10),100% (10/10),unkind,things,Neutral,,
3QMELQS6ZF0S50KZX5ZE6YKB01Z6R9,3NB4XF0P16ZCATF4ZBWWFPMR3JDL2D,Modifier/Aspect Sentiment analysis describing a set of headphones extracted from amazon reviews.,Determine if a modifier (adjective) describes an aspect (noun) in a positive or negative way.,"sentiment, text",Wed May 25 13:38:49 PDT 2022,1,BatchId:4748228;OriginalHitTemplateId:928390909;,180,259200,Wed Jun 01 13:38:49 PDT 2022,,,3RYC5T2D7EI22Q0Y233P1I6GM0APRF,A35CL66BEUSJ5Z,Approved,Wed May 25 13:41:44 PDT 2022,Wed May 25 13:41:48 PDT 2022,Sat May 28 13:41:48 PDT 2022,Wed May 25 13:52:06 PDT 2022,,,4,100% (15/15),100% (15/15),100% (15/15),quiet,house,Positive,,
33K3E8REX6KZ6APZZJ24FU2Q7DA8XT,3NB4XF0P16ZCATF4ZBWWFPMR3JDL2D,Modifier/Aspect Sentiment analysis describing a set of headphones extracted from amazon reviews.,Determine if a modifier (adjective) describes an aspect (noun) in a positive or negative way.,"sentiment, text",Wed May 25 13:38:42 PDT 2022,1,BatchId:4748228;OriginalHitTemplateId:928390909;,180,259200,Wed Jun 01 13:38:42 PDT 2022,,,3RANCT1ZVQ6SEOR5NSGTB9OBCVZUB3,A3Q27KQZDTX51H,Approved,Wed May 25 13:41:43 PDT 2022,Wed May 25 13:41:55 PDT 2022,Sat May 28 13:41:55 PDT 2022,Wed May 25 13:49:05 PDT 2022,,,12,100% (5/5),100% (5/5),100% (5/5),good,backup,Positive,,
37VHPF5VZMSB3CE48N6H1HHG6VMC8V,3NB4XF0P16ZCATF4ZBWWFPMR3JDL2D,Modifier/Aspect Sentiment analysis describing a set of headphones extracted from amazon reviews.,Determine if a modifier (adjective) describes an aspect (noun) in a positive or negative way.,"sentiment, text",Wed May 25 13:38:49 PDT 2022,1,BatchId:4748228;OriginalHitTemplateId:928390909;,180,259200,Wed Jun 01 13:38:49 PDT 2022,,,3S3AMIZX35UP7R8PFXMZCTQ58G4DCJ,A2JP9IKRHNLRPI,Approved,Wed May 25 13:41:33 PDT 2022,Wed May 25 13:41:57 PDT 2022,Sat May 28 13:41:57 PDT 2022,Wed May 25 13:49:42 PDT 2022,,,24,100% (79/79),100% (79/79),100% (79/79),loud,tv,Negative,,
3HYV4299IALQ0AYI4ECCR5HJR7Z8EK,3NB4XF0P16ZCATF4ZBWWFPMR3JDL2D,Modifier/Aspect Sentiment analysis describing a set of headphones extracted from amazon reviews.,Determine if a modifier (adjective) describes an aspect (noun) in a positive or negative way.,"sentiment, text",Wed May 25 13:38:35 PDT 2022,1,BatchId:4748228;OriginalHitTemplateId:928390909;,180,259200,Wed Jun 01 13:38:35 PDT 2022,,,3JJVG1YBEMMBT91QMR8L3XWVDE6B52,A35Z4FPJMP9VOW,Approved,Wed May 25 13:40:38 PDT 2022,Wed May 25 13:40:58 PDT 2022,Sat May 28 13:40:58 PDT 2022,Wed May 25 13:51:53 PDT 2022,,,20,100% (12/12),100% (12/12),100% (12/12),sleepless,nights,Very Negative,,
34R0BODSQBO7DSFG6G59FL7SPHYE5O,3NB4XF0P16ZCATF4ZBWWFPMR3JDL2D,Modifier/Aspect Sentiment analysis describing a set of headphones extracted from amazon reviews.,Determine if a modifier (adjective) describes an aspect (noun) in a positive or negative way.,"sentiment, text",Wed May 25 13:38:42 PDT 2022,1,BatchId:4748228;OriginalHitTemplateId:928390909;,180,259200,Wed Jun 01 13:38:42 PDT 2022,,,3PJUZCGDJH5BSY5VM51SOBBWR4589S,A1P3R8TYQAKHR8,Approved,Wed May 25 13:42:08 PDT 2022,Wed May 25 13:42:14 PDT 2022,Sat May 28 13:42:14 PDT 2022,Wed May 25 13:49:32 PDT 2022,,,6,100% (37/37),100% (37/37),100% (37/37),multiple,time,Neutral,,
3ZQX1VYFUNUCC1B7YSF8WHBXV958OO,3NB4XF0P16ZCATF4ZBWWFPMR3JDL2D,Modifier/Aspect Sentiment analysis describing a set of headphones extracted from amazon reviews.,Determine if a modifier (adjective) describes an aspect (noun) in a positive or negative way.,"sentiment, text",Wed May 25 13:38:39 PDT 2022,1,BatchId:4748228;OriginalHitTemplateId:928390909;,180,259200,Wed Jun 01 13:38:39 PDT 2022,,,3WYP994K1IG3PLUF12WA3E8WUIZ6YS,AVIEE6LDH0BT5,Approved,Wed May 25 13:41:14 PDT 2022,Wed May 25 13:41:57 PDT 2022,Sat May 28 13:41:57 PDT 2022,Wed May 25 13:51:55 PDT 2022,,,43,100% (95/95),100% (95/95),100% (95/95),puny,bass,Negative,,
3UV0D2KX2W8HNNBCNM65SBME1MI4FR,3NB4XF0P16ZCATF4ZBWWFPMR3JDL2D,Modifier/Aspect Sentiment analysis describing a set of headphones extracted from amazon reviews.,Determine if a modifier (adjective) describes an aspect (noun) in a positive or negative way.,"sentiment, text",Wed May 25 13:38:49 PDT 2022,1,BatchId:4748228;OriginalHitTemplateId:928390909;,180,259200,Wed Jun 01 13:38:49 PDT 2022,,,358010RM5PIZ46J6XEIGWSHM95WVX2,A2FAA1LR6UERGL,Approved,Wed May 25 13:42:21 PDT 2022,Wed May 25 13:42:26 PDT 2022,Sat May 28 13:42:26 PDT 2022,Wed May 25 13:52:06 PDT 2022,,,5,100% (21/21),100% (21/21),100% (21/21),Lovely,sound,Positive,,
3EAWOID6N3MPKWF140O7YUZN84Q0VV,3NB4XF0P16ZCATF4ZBWWFPMR3JDL2D,Modifier/Aspect Sentiment analysis describing a set of headphones extracted from amazon reviews.,Determine if a modifier (adjective) describes an aspect (noun) in a positive or negative way.,"sentiment, text",Wed May 25 13:38:36 PDT 2022,1,BatchId:4748228;OriginalHitTemplateId:928390909;,180,259200,Wed Jun 01 13:38:36 PDT 2022,,,3LEIZ60CDUOQCU6IVV151V80QDAZ9M,A1WS034BN6VQPK,Approved,Wed May 25 13:40:53 PDT 2022,Wed May 25 13:43:20 PDT 2022,Sat May 28 13:43:20 PDT 2022,Wed May 25 13:50:29 PDT 2022,,,147,100% (42/42),100% (42/42),100% (42/42),new,like,Neutral,,
3XBYQ44Z7ZT3FUCXSCHD47K6COOTW9,3NB4XF0P16ZCATF4ZBWWFPMR3JDL2D,Modifier/Aspect Sentiment analysis describing a set of headphones extracted from amazon reviews.,Determine if a modifier (adjective) describes an aspect (noun) in a positive or negative way.,"sentiment, text",Wed May 25 13:38:42 PDT 2022,1,BatchId:4748228;OriginalHitTemplateId:928390909;,180,259200,Wed Jun 01 13:38:42 PDT 2022,,,3OLF68YTNKQYCWPNMPLYUY32KQZFAU,A2P1WICAQUPQOA,Approved,Wed May 25 13:41:45 PDT 2022,Wed May 25 13:41:54 PDT 2022,Sat May 28 13:41:54 PDT 2022,Wed May 25 13:51:48 PDT 2022,,,9,100% (15/15),100% (15/15),100% (15/15),button,issue,Positive,,
3NI0WFPPJJ5456003SGZM2JORBZ60A,3NB4XF0P16ZCATF4ZBWWFPMR3JDL2D,Modifier/Aspect Sentiment analysis describing a set of headphones extracted from amazon reviews.,Determine if a modifier (adjective) describes an aspect (noun) in a positive or negative way.,"sentiment, text",Wed May 25 13:38:39 PDT 2022,1,BatchId:4748228;OriginalHitTemplateId:928390909;,180,259200,Wed Jun 01 13:38:39 PDT 2022,,,37QW5D2ZRRBTXD1UVB1J56GMJSTS8M,A34M93NJC830DP,Approved,Wed May 25 13:41:47 PDT 2022,Wed May 25 13:41:52 PDT 2022,Sat May 28 13:41:52 PDT 2022,Wed May 25 13:51:55 PDT 2022,,,5,100% (13/13),100% (13/13),100% (13/13),weak,bass,Negative,,
3DWGDA5PPPTPRL0J0JS7CZIXDWW1VZ,3NB4XF0P16ZCATF4ZBWWFPMR3JDL2D,Modifier/Aspect Sentiment analysis describing a set of headphones extracted from amazon reviews.,Determine if a modifier (adjective) describes an aspect (noun) in a positive or negative way.,"sentiment, text",Wed May 25 13:38:49 PDT 2022,1,BatchId:4748228;OriginalHitTemplateId:928390909;,180,259200,Wed Jun 01 13:38:49 PDT 2022,,,3Z4AIRP3CH2JIU38Q0YRP4A6K1Q1XK,A2OZLBV28P7HBC,Approved,Wed May 25 13:42:56 PDT 2022,Wed May 25 13:43:44 PDT 2022,Sat May 28 13:43:44 PDT 2022,Wed May 25 13:50:27 PDT 2022,,,48,100% (18/18),100% (18/18),100% (18/18),Good,value,Positive,,
3MGHRFQY3VE6OQA69BBR5T3HQLS0Y4,3NB4XF0P16ZCATF4ZBWWFPMR3JDL2D,Modifier/Aspect Sentiment analysis describing a set of headphones extracted from amazon reviews.,Determine if a modifier (adjective) describes an aspect (noun) in a positive or negative way.,"sentiment, text",Wed May 25 13:38:36 PDT 2022,1,BatchId:4748228;OriginalHitTemplateId:928390909;,180,259200,Wed Jun 01 13:38:36 PDT 2022,,,3KXIR214IF5Z9DXUPTW0XCNDJCY42O,AI8E3ZLZ3FO6O,Approved,Wed May 25 13:40:55 PDT 2022,Wed May 25 13:42:24 PDT 2022,Sat May 28 13:42:24 PDT 2022,Wed May 25 13:51:54 PDT 2022,,,89,100% (66/66),100% (66/66),100% (66/66),Sound,quality,Neutral,,
3L2OEKSTXJZO6FF94FO6Y89Z9J48YZ,3NB4XF0P16ZCATF4ZBWWFPMR3JDL2D,Modifier/Aspect Sentiment analysis describing a set of headphones extracted from amazon reviews.,Determine if a modifier (adjective) describes an aspect (noun) in a positive or negative way.,"sentiment, text",Wed May 25 13:38:42 PDT 2022,1,BatchId:4748228;OriginalHitTemplateId:928390909;,180,259200,Wed Jun 01 13:38:42 PDT 2022,,,308Q0PEVBJ24H4H8VRDJ105AU09I99,A2D74QPANDB2I7,Approved,Wed May 25 13:41:41 PDT 2022,Wed May 25 13:41:47 PDT 2022,Sat May 28 13:41:47 PDT 2022,Wed May 25 13:51:48 PDT 2022,,,6,100% (26/26),100% (26/26),100% (26/26),recharging,cradle,Neutral,,
3MA5N0ATUM04CBMAY33L3GXATBXWK6,3NB4XF0P16ZCATF4ZBWWFPMR3JDL2D,Modifier/Aspect Sentiment analysis describing a set of headphones extracted from amazon reviews.,Determine if a modifier (adjective) describes an aspect (noun) in a positive or negative way.,"sentiment, text",Wed May 25 13:38:42 PDT 2022,1,BatchId:4748228;OriginalHitTemplateId:928390909;,180,259200,Wed Jun 01 13:38:42 PDT 2022,,,3F6KKYWMNMQ8YV5G4NVDS4KH7KINDB,A21U4TZRC0J8NL,Approved,Wed May 25 13:41:30 PDT 2022,Wed May 25 13:42:24 PDT 2022,Sat May 28 13:42:24 PDT 2022,Wed May 25 13:51:48 PDT 2022,,,54,100% (5/5),100% (5/5),100% (5/5),recharging,cradle,Neutral,,
37J05LC5B78ASLG1ZNYJAD8C76SJDM,3NB4XF0P16ZCATF4ZBWWFPMR3JDL2D,Modifier/Aspect Sentiment analysis describing a set of headphones extracted from amazon reviews.,Determine if a modifier (adjective) describes an aspect (noun) in a positive or negative way.,"sentiment, text",Wed May 25 13:38:51 PDT 2022,1,BatchId:4748228;OriginalHitTemplateId:928390909;,180,259200,Wed Jun 01 13:38:51 PDT 2022,,,3NG53N1RL68WKLL23UXPA1BBW8MP83,ALVF4PIDSUI3S,Approved,Wed May 25 13:41:32 PDT 2022,Wed May 25 13:41:46 PDT 2022,Sat May 28 13:41:46 PDT 2022,Wed May 25 13:49:41 PDT 2022,,,14,100% (13/13),100% (13/13),100% (13/13),good,friday,,,
3K3G488TSCXWAV5LF70992W68KM5QR,3NB4XF0P16ZCATF4ZBWWFPMR3JDL2D,Modifier/Aspect Sentiment analysis describing a set of headphones extracted from amazon reviews.,Determine if a modifier (adjective) describes an aspect (noun) in a positive or negative way.,"sentiment, text",Wed May 25 13:38:36 PDT 2022,1,BatchId:4748228;OriginalHitTemplateId:928390909;,180,259200,Wed Jun 01 13:38:36 PDT 2022,,,386PBUZZXQMVDH2N2619IAB579FJLJ,AI8E3ZLZ3FO6O,Approved,Wed May 25 13:41:08 PDT 2022,Wed May 25 13:43:00 PDT 2022,Sat May 28 13:43:00 PDT 2022,Wed May 25 13:51:54 PDT 2022,,,112,100% (66/66),100% (66/66),100% (66/66),kid,sized,Positive,,
3RWB1RTQETCUX1N8DSSNLHGN5E18P5,3NB4XF0P16ZCATF4ZBWWFPMR3JDL2D,Modifier/Aspect Sentiment analysis describing a set of headphones extracted from amazon reviews.,Determine if a modifier (adjective) describes an aspect (noun) in a positive or negative way.,"sentiment, text",Wed May 25 13:38:39 PDT 2022,1,BatchId:4748228;OriginalHitTemplateId:928390909;,180,259200,Wed Jun 01 13:38:39 PDT 2022,,,3PMBY0YE2ISD41V83HHXQX7FHVP9CY,AR7YVFSEA4MWY,Approved,Wed May 25 13:41:07 PDT 2022,Wed May 25 13:41:13 PDT 2022,Sat May 28 13:41:13 PDT 2022,Wed May 25 13:51:55 PDT 2022,,,6,100% (23/23),100% (23/23),100% (23/23),second,pair,Very Positive,,
3JMNNNO3CBT9VVIK9XXH3KBGCBBW2K,3NB4XF0P16ZCATF4ZBWWFPMR3JDL2D,Modifier/Aspect Sentiment analysis describing a set of headphones extracted from amazon reviews.,Determine if a modifier (adjective) describes an aspect (noun) in a positive or negative way.,"sentiment, text",Wed May 25 13:38:36 PDT 2022,1,BatchId:4748228;OriginalHitTemplateId:928390909;,180,259200,Wed Jun 01 13:38:36 PDT 2022,,,3ZSANO2JCQW2CSBH3P7PFYX86W6SF3,A2TZAXWOB3JMNV,Approved,Wed May 25 13:41:53 PDT 2022,Wed May 25 13:41:58 PDT 2022,Sat May 28 13:41:58 PDT 2022,Wed May 25 13:51:54 PDT 2022,,,5,100% (56/56),100% (56/56),100% (56/56),sized,noggin,,,
3M4KL7H8L5C4CVLIZBKZ072YW35168,3NB4XF0P16ZCATF4ZBWWFPMR3JDL2D,Modifier/Aspect Sentiment analysis describing a set of headphones extracted from amazon reviews.,Determine if a modifier (adjective) describes an aspect (noun) in a positive or negative way.,"sentiment, text",Wed May 25 13:38:39 PDT 2022,1,BatchId:4748228;OriginalHitTemplateId:928390909;,180,259200,Wed Jun 01 13:38:39 PDT 2022,,,3P529IW9K9AF8FGRJGAO3CJDE2YLFI,A1RCVIJAS2Z3GC,Approved,Wed May 25 13:41:57 PDT 2022,Wed May 25 13:42:02 PDT 2022,Sat May 28 13:42:02 PDT 2022,Wed May 25 13:51:55 PDT 2022,,,5,100% (24/24),100% (24/24),100% (24/24),able,wife,Neutral,,
3KA7IJSNXGUDZZLFG4CXCJ6ODKMBP7,3NB4XF0P16ZCATF4ZBWWFPMR3JDL2D,Modifier/Aspect Sentiment analysis describing a set of headphones extracted from amazon reviews.,Determine if a modifier (adjective) describes an aspect (noun) in a positive or negative way.,"sentiment, text",Wed May 25 13:38:42 PDT 2022,1,BatchId:4748228;OriginalHitTemplateId:928390909;,180,259200,Wed Jun 01 13:38:42 PDT 2022,,,3FQ5JJ512WDGC1BQW4H0WHF7RTFNKO,A1RCVIJAS2Z3GC,Approved,Wed May 25 13:41:33 PDT 2022,Wed May 25 13:41:38 PDT 2022,Sat May 28 13:41:38 PDT 2022,Wed May 25 13:51:48 PDT 2022,,,5,100% (24/24),100% (24/24),100% (24/24),great,fidelity,Positive,,
32FESTC2ORF919LHBQ7MX9Z53MDUCS,3NB4XF0P16ZCATF4ZBWWFPMR3JDL2D,Modifier/Aspect Sentiment analysis describing a set of headphones extracted from amazon reviews.,Determine if a modifier (adjective) describes an aspect (noun) in a positive or negative way.,"sentiment, text",Wed May 25 13:38:50 PDT 2022,1,BatchId:4748228;OriginalHitTemplateId:928390909;,180,259200,Wed Jun 01 13:38:50 PDT 2022,,,3KJYX6QCMK0Y9MEHGA3F5J97Y7HVJE,A2D74QPANDB2I7,Approved,Wed May 25 13:42:09 PDT 2022,Wed May 25 13:42:14 PDT 2022,Sat May 28 13:42:14 PDT 2022,Wed May 25 13:49:01 PDT 2022,,,5,100% (26/26),100% (26/26),100% (26/26),good,policy,Positive,,
3IQ9O0AYXGOLEZSS3VDY3GBYXDQTI2,3NB4XF0P16ZCATF4ZBWWFPMR3JDL2D,Modifier/Aspect Sentiment analysis describing a set of headphones extracted from amazon reviews.,Determine if a modifier (adjective) describes an aspect (noun) in a positive or negative way.,"sentiment, text",Wed May 25 13:38:36 PDT 2022,1,BatchId:4748228;OriginalHitTemplateId:928390909;,180,259200,Wed Jun 01 13:38:36 PDT 2022,,,33L7PJKHCRNUCDE9KB69FBC8LB7T8C,A1ZPIPHM272LO8,Approved,Wed May 25 13:42:13 PDT 2022,Wed May 25 13:42:21 PDT 2022,Sat May 28 13:42:21 PDT 2022,Wed May 25 13:51:54 PDT 2022,,,8,100% (10/10),100% (10/10),100% (10/10),heavy,side,Negative,,
3E6L1VR4Y6BV2AFQ6AZKP96SXDO6FE,3NB4XF0P16ZCATF4ZBWWFPMR3JDL2D,Modifier/Aspect Sentiment analysis describing a set of headphones extracted from amazon reviews.,Determine if a modifier (adjective) describes an aspect (noun) in a positive or negative way.,"sentiment, text",Wed May 25 13:38:42 PDT 2022,1,BatchId:4748228;OriginalHitTemplateId:928390909;,180,259200,Wed Jun 01 13:38:42 PDT 2022,,,3BXQMRHWKANOXFV2EH62PPZ5OU3UMS,AI8E3ZLZ3FO6O,Approved,Wed May 25 13:41:49 PDT 2022,Wed May 25 13:43:49 PDT 2022,Sat May 28 13:43:49 PDT 2022,Wed May 25 13:50:28 PDT 2022,,,120,100% (66/66),100% (66/66),100% (66/66),normal,listening,Neutral,,
33J5JKFMLGNTWGIH1OCGU5YMUOV3QZ,3NB4XF0P16ZCATF4ZBWWFPMR3JDL2D,Modifier/Aspect Sentiment analysis describing a set of headphones extracted from amazon reviews.,Determine if a modifier (adjective) describes an aspect (noun) in a positive or negative way.,"sentiment, text",Wed May 25 13:38:39 PDT 2022,1,BatchId:4748228;OriginalHitTemplateId:928390909;,180,259200,Wed Jun 01 13:38:39 PDT 2022,,,31HQ4X3T33ZOCKLDP0ANAB2S3SSLS1,AYK2YAQW2L1UJ,Approved,Wed May 25 13:40:58 PDT 2022,Wed May 25 13:43:06 PDT 2022,Sat May 28 13:43:06 PDT 2022,Wed May 25 13:49:05 PDT 2022,,,128,100% (21/21),100% (21/21),100% (21/21),sound,quality,Very Positive,,
3AXFSPQOZ0N7Q5UXQTT9YDBXJJ8JFX,3NB4XF0P16ZCATF4ZBWWFPMR3JDL2D,Modifier/Aspect Sentiment analysis describing a set of headphones extracted from amazon reviews.,Determine if a modifier (adjective) describes an aspect (noun) in a positive or negative way.,"sentiment, text",Wed May 25 13:38:51 PDT 2022,1,BatchId:4748228;OriginalHitTemplateId:928390909;,180,259200,Wed Jun 01 13:38:51 PDT 2022,,,3GLB5JMZF8K2O3OUHJII2KBK68XDGU,A24OVLMBTKZPWN,Approved,Wed May 25 13:45:24 PDT 2022,Wed May 25 13:48:12 PDT 2022,Sat May 28 13:48:12 PDT 2022,Wed May 25 13:50:04 PDT 2022,,,168,100% (6/6),100% (6/6),100% (6/6),great,product,Neutral,,
